TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),Quadriceps Force (N),,,,,,,,,,,,,
107.1,-6.676,-0.014,-6.136,-2.657,-38.838,68.101,0.304,-4.963,-1.329,1,-8.504,108.27
107.46,-6.603,-0.042,-6.239,-2.598,-38.704,68.393,0.731,-4.322,-1.513,0.033,-7.898,106.29
107.68,-6.645,-0.209,-6.242,-2.34,-38.833,68.568,0.621,-4.169,-1.636,-0.202,-8.176,104.77
107.82,-6.652,-0.286,-6.264,-2.179,-38.805,68.635,0.531,-4.324,-1.676,0.033,-8.318,105.04
107.88,-6.625,-0.345,-6.427,-2.063,-38.856,68.676,0.517,-4.272,-1.76,-0.032,-8.469,105.52
107.91,-6.586,-0.305,-6.37,-2.261,-38.636,68.698,0.507,-4.412,-1.695,0.164,-8.301,105.77
107.93,-6.621,-0.304,-6.262,-2.246,-38.788,68.708,0.533,-4.348,-1.585,0.006,-8.375,106.21
107.94,-6.638,-0.283,-6.226,-2.243,-38.82,68.711,0.656,-4.167,-1.611,-0.264,-8.215,108.15
107.91,-6.618,-0.221,-6.355,-2.341,-38.53,68.628,0.735,-4.354,-1.752,0.188,-7.895,112.01
107.84,-6.653,-0.192,-6.278,-2.378,-38.47,68.535,0.353,-5.041,-1.608,1.169,-8.36,114.61
107.48,-6.67,-0.114,-6.19,-2.719,-38.298,68.428,0.341,-4.58,-1.571,0.54,-8.129,125.69
106.92,-6.663,0.016,-6.231,-3.008,-38.051,67.934,1.005,-4.442,-1.452,0.475,-6.914,139.13
106.07,-6.681,0.226,-6.176,-3.576,-37.792,67.413,0.844,-4.419,-1.292,0.534,-6.737,155.1
105.03,-6.721,0.535,-6.091,-4.217,-37.404,66.604,0.509,-4.805,-1.174,1.266,-6.713,172.92
103.65,-6.719,0.729,-6.148,-4.749,-37.033,65.753,0.674,-4.778,-0.929,1.405,-5.945,195.81
101.84,-6.765,1.22,-6.056,-5.656,-36.812,64.502,1.389,-4.184,-0.587,0.685,-4.425,221.19
99.758,-6.744,1.841,-5.908,-6.759,-36.182,63.201,1.075,-4.534,-0.231,1.368,-4.013,243.13
97.096,-6.693,2.291,-5.97,-7.796,-35.354,61.41,1.192,-4.799,0.141,2.126,-2.755,267.73
94.027,-6.654,2.643,-5.933,-9.054,-34.456,59.375,1.071,-4.698,0.297,2.448,-1.584,286.7
90.202,-6.698,2.97,-5.65,-10.32,-33.821,56.776,1.321,-4.983,0.849,3.34,0.054,301.91
85.995,-6.633,2.971,-5.501,-11.765,-32.642,53.922,1.041,-4.925,1.271,3.891,1.524,309.8
