TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),Quadriceps Force (N),,,,,,,,,,,,,
110.67,-5.925,0.642,-4.909,-2.056,-40.455,71.583,1.177,-3.911,1.38,1.103,-10.019,73.511
111.22,-5.923,0.57,-4.929,-1.794,-40.493,71.896,1.144,-4.147,1.419,1.411,-10.205,69.028
111.55,-5.839,0.479,-5.03,-1.602,-40.442,72.112,1.197,-4.099,1.309,1.317,-10.255,67.079
111.71,-5.827,0.425,-5.061,-1.511,-40.462,72.215,1.237,-4.127,1.235,1.344,-10.244,67.146
111.82,-5.89,0.41,-4.977,-1.43,-40.542,72.303,1.132,-4.164,1.227,1.391,-10.42,67.239
111.88,-5.877,0.41,-4.913,-1.384,-40.517,72.329,1.138,-4.212,1.245,1.458,-10.447,67.964
111.92,-5.884,0.382,-4.936,-1.345,-40.539,72.353,1.116,-4.279,1.206,1.539,-10.501,68.302
111.94,-5.903,0.407,-4.874,-1.371,-40.547,72.363,1.129,-4.25,1.265,1.5,-10.499,69.948
111.94,-5.872,0.369,-5.047,-1.359,-40.518,72.349,1.183,-4.263,1.184,1.52,-10.428,71.421
111.91,-5.893,0.372,-5.118,-1.411,-40.514,72.33,1.126,-4.174,1.207,1.401,-10.49,76.501
111.73,-5.93,0.366,-5.079,-1.535,-40.53,72.236,1.115,-4.058,1.191,1.23,-10.477,86.233
111.31,-5.993,0.431,-5.038,-1.791,-40.535,71.939,1.177,-3.973,1.232,1.136,-10.326,97.483
110.64,-6.036,0.537,-4.817,-2.172,-40.46,71.435,1.279,-4.18,1.539,1.497,-10.073,112.77
109.63,-5.988,0.714,-4.818,-2.824,-40.275,70.707,1.433,-4.249,1.807,1.652,-9.648,132.21
108.41,-6.003,0.853,-4.879,-3.362,-40.18,69.9,1.369,-4.705,2.02,2.363,-9.409,155.33
106.71,-6.008,1.361,-4.846,-4.495,-39.984,68.813,1.529,-4.674,2.241,2.368,-8.66,182.31
104.86,-6.039,1.735,-4.9,-5.549,-39.823,67.652,1.759,-4.176,2.385,1.707,-7.728,213.27
102.18,-6.085,2.058,-4.692,-6.708,-39.499,65.917,2.017,-3.915,2.813,1.499,-6.518,241.69
98.914,-5.945,2.577,-4.74,-8.404,-38.88,63.74,2.033,-4.126,3.249,2.1,-5.386,270.45
95.307,-5.859,2.694,-4.598,-9.829,-38.212,61.389,1.797,-4.31,3.662,2.752,-4.371,289.01
90.787,-5.791,2.777,-4.567,-11.686,-37.336,58.347,2.429,-3.844,3.965,2.666,-1.69,299.15
86.145,-5.771,2.277,-4.528,-13.253,-36.303,55.253,1.451,-4.714,4.35,4.568,-0.998,305.74
81.219,-5.866,1.852,-4.237,-15.183,-35.139,51.806,1.408,-4.525,4.385,4.986,1.237,303.05
75.648,-5.883,1.499,-4.241,-17.104,-33.475,47.932,1.03,-3.767,4.319,4.688,3.232,299.61
70.286,-6.085,1.131,-3.943,-18.641,-31.862,43.999,0.868,-4.185,4.307,6.099,5.35,289.14
64.481,-6.337,0.92,-3.619,-20.324,-29.891,39.77,0.711,-4.176,4.091,7.11,7.555,269.59
59.079,-6.655,0.941,-3.355,-21.853,-28.021,35.864,0.191,-5.506,4.148,10.007,9.065,256.48
54.389,-6.918,0.89,-3.095,-22.916,-26.29,32.548,0.063,-5.439,3.732,10.725,10.836,246.12
49.541,-7.043,0.453,-3.132,-23.877,-24.275,29.151,-0.082,-5.838,3.456,12.084,12.767,231.56
44.963,-7.253,0.087,-3.15,-24.69,-22.444,26.084,-0.498,-6.569,2.932,13.869,14.26,217.45
40.986,-7.501,-0.243,-3.048,-25.161,-20.901,23.42,-0.202,-6.754,2.596,14.82,16.472,208.91
36.815,-7.637,-0.603,-3.01,-25.608,-19.206,20.562,-0.092,-6.928,2.036,15.797,18.293,201.92
32.804,-7.698,-0.922,-3.076,-25.729,-17.609,17.738,-0.009,-7.252,1.441,17.164,19.781,196.04
29.257,-7.653,-1.043,-3.265,-25.768,-16.131,15.433,0.071,-7.29,0.83,17.989,21.299,192.51
25.681,-7.445,-0.629,-3.483,-25.635,-14.683,13.235,0.264,-7.336,0.285,18.749,23.14,191.38
22.566,-7.446,-1.09,-2.76,-24.11,-13.806,11.157,0.196,-7.668,-0.113,19.733,24.629,181.54
19.395,-6.922,-1.453,-3.097,-23.125,-12.357,9.312,-0.097,-8.383,-0.391,20.929,26.149,169.46
16.247,-6.465,-1.698,-2.885,-21.891,-11.078,7.566,-0.032,-9.01,-0.422,21.471,28.316,155.63
13.475,-6.289,-2.241,-2.006,-20.203,-10.325,5.709,0.484,-9.786,-0.444,21.929,30.784,147.23
10.517,-5.765,-2.336,-1.912,-19.138,-9.168,3.916,0.612,-11.015,-0.132,23.037,32.715,137.7
7.802,-5.468,-2.984,-1.293,-17.37,-8.393,2.344,0.844,-11.408,0.104,22.995,34.721,128.4
5.452,-4.893,-3.196,-1.279,-16.387,-7.433,0.832,0.939,-11.61,0.432,23.207,35.988,124.58
3.186,-4.858,-4.135,0.005,-14.322,-7.155,-0.784,0.859,-12.055,0.947,23.821,36.893,123.2
1.097,-4.083,-3.874,-0.651,-13.983,-6.017,-1.915,1.312,-12.358,1.252,23.97,38.543,123.47
-0.949,-3.907,-3.807,-0.059,-13.028,-5.604,-2.777,1.784,-12.405,1.618,23.693,40.266,130.11
