1,-7.34028574593432,-0.16161824514873,-17.1812983080223
2,-11.1586527143019,-2.46257371256936,-14.584268366006
3,-14.6807628572197,-1.61171810752546,-13.2732096228718
4,-13.9935994173611,-1.41646700539428,-13.5296917098137
5,-12.5009604570147,-4.05644169593586,-13.0644353073224
6,-13.1715736512818,-12.1465466019432,-5.3520985370589
7,-17.4743170783299,-10.3513461992518,-6.95523188958279
8,-15.1719594292123,-6.39803663584616,-8.26259475424817
9,-15.5673065306951,-2.0535586297092,-13.2980479549616
10,-16.9997891118983,-6.50612712990584,-9.37738244961869
11,-14.3568314051401,1.07472338596627,-16.1380296977987
12,-14.5866640350782,1.98878307984676,-16.8229176569755
13,-12.6603445476187,2.74299807483364,-17.3467026024253
14,-11.5289918629158,0.973669410885595,-15.5564755158972
15,-8.90314034584017,-1.71365251048832,-15.8208671280589
16,-13.2269558358538,-4.11567063798961,-13.3866498009262
17,-15.2522084584037,-3.01409011631584,-12.9214943967711
18,-11.8448418679626,2.02053541031325,-17.2004060423075
19,-11.9171289129796,-0.95652774640523,-14.6772204207518
20,-13.523366759481,-2.58821967795843,-13.5681306668965
21,-14.2991653034172,-4.81420334738606,-12.1868510699614
