1,-3.86263203707458,-71.0937757359789,5.94449115857732
2,-4.99889973979081,-69.7301356438114,5.86212018358136
3,-5.32678067169833,-69.0952568116879,5.90710362239275
4,-5.5882614840687,-68.7972204618543,5.8770653538074
5,-6.55247024360671,-68.3826361515378,5.6068392122588
6,-7.34965369485418,-67.6257473245787,5.67768496705396
7,-8.08219845128671,-66.5887191845054,5.68493933337849
8,-9.40217558054432,-65.6708654051235,5.31547024406841
9,-11.0570013461957,-65.2536071017989,5.14444693458648
10,-12.5217833855508,-64.9336717269804,5.00676532742228
11,-14.1974194406888,-64.94803840754,4.78919181215728
12,-15.5991422071626,-65.2770518904249,4.27535993957089
13,-17.0209948477493,-65.5470880576697,3.82947263196616
14,-17.7355046366131,-64.8963209065886,3.90212831637043
15,-18.2725346916483,-63.8747068981321,4.35157758009698
16,-19.0359792375185,-63.1480156924177,4.86778805219908
17,-20.0661937123943,-62.4172481576408,5.54279784587959
18,-20.9982426863249,-62.8184664298812,5.25433915069714
19,-21.5293670090444,-62.8162162119375,5.22601976182367
20,-22.252635707893,-62.656935135051,5.33562026686684
21,-22.7173384430683,-62.2945632227909,5.26606218567078
22,-23.4899096961546,-62.0156926796347,5.24694734045909
23,-24.2281363104328,-62.019393942419,5.15802078848553
24,-25.4336997863644,-61.602704424531,5.26188485192413
25,-27.2282723297333,-61.0937544977064,5.57918870731582
26,-29.9945929073171,-60.556406577,5.64870319901575
27,-31.5252304051505,-60.8154060749499,5.57016316651778
28,-31.7803832653824,-60.9604537816302,5.62636098708748
29,-32.2202852941505,-61.2446933523274,5.57350219599195
30,-34.4851737940499,-60.4276160375969,6.54369235388525
31,-37.1387685254196,-60.9394256791217,7.41011510692472
32,-39.0726083459654,-62.1475757452424,7.06020604789884
33,-39.827261631594,-61.2933839153152,7.79950007606878
34,-40.3983193305025,-61.8933567834132,7.65658195501678
35,-41.2738239732703,-61.765256555265,8.30595271564592
36,-42.073534518796,-60.5713578256556,9.52884673858955
37,-43.5351178134266,-61.2456705452283,9.90191128710701
38,-44.9347411387232,-62.2083247965715,9.82097139424322
39,-46.0306434275106,-62.6350830913129,10.3259228496447
40,-46.565936397475,-62.7339192529724,10.7491166359575
41,-46.9771035328183,-63.2615045368478,11.0278558772327
42,-47.5802620601095,-63.386654118564,11.461142776401
43,-48.3429373082821,-63.8713650904223,11.8560883440325
44,-48.4394278551895,-63.4688375649569,12.405325139471
45,-48.7016645135273,-63.3573276755386,12.8548776743916
46,-48.968683563146,-62.2270761563339,14.0259165903482
47,-49.0341346359954,-61.3557229027481,15.0648868342668
48,-49.0297690098943,-60.6696983856424,15.5848399605543
49,-49.4638138278084,-61.502736544431,15.7952037870198
50,-50.3251162567911,-62.7321991793672,16.2010124270459
51,-50.7546212985798,-62.0803270107326,17.1327785528387
52,-51.31313404787,-62.8483941103784,17.6663860582365
53,-51.8035296940627,-63.7192832491697,18.2314213749292
54,-51.6939035709785,-62.5277478580777,19.1620798339083
55,-51.6148204801915,-62.1067671382378,20.1770775878486
56,-51.7522220142498,-62.3908601386094,21.1777333697681
57,-52.1526933040368,-63.1559671827982,22.3457807578779
