TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),PT FE (deg),PT VV (deg),PT IE (deg),PT ML (mm),PT AP (mm),PT SI (mm),Torque TF FE (Nmm),Torque TF VV (Nmm),Torque TF IE (Nmm),Force TF ML (N),Force TF AP (N),Force TF SI (N),,,,,,,,,,,,,,,,,,,,,,,,
-9.3205,-4.1362,5.0809,0.96672,-11.974,-4.7636,-6.4525,3.5921,-7.6119,2.7248,26.84,38.217,2.1896,7.9483,-12.527,-7.2371,38.595,43.706,-1402.9,126.43,-49.515,1.6454,-4.1399,-3.6207
-9.3196,-4.1301,5.0879,0.99074,-11.978,-4.7619,-6.4519,3.5945,-7.6104,2.7475,26.841,38.207,2.1886,7.9449,-12.533,-7.2399,38.601,43.698,-1320.6,90.115,-48.68,1.2408,-4.1565,-3.9181
-9.322,-4.1375,5.0875,0.99464,-11.974,-4.7669,-6.4557,3.5834,-7.6188,2.7329,26.86,38.201,2.1876,7.941,-12.541,-7.2566,38.613,43.697,-1339.3,86.096,-45.058,1.1578,-4.1277,-4.1591
-9.3249,-4.1335,5.0963,1.0179,-11.983,-4.7707,-6.456,3.5937,-7.5895,2.7457,26.814,38.207,2.1884,7.9478,-12.52,-7.2753,38.575,43.711,-1406,107.7,-52.529,1.4718,-4.183,-3.3985
-9.3243,-4.1383,5.1109,1.0273,-12.001,-4.7807,-6.452,3.6042,-7.5397,2.7465,26.733,38.219,2.1885,7.964,-12.485,-7.3017,38.511,43.735,-1296.7,34.443,-41.663,0.63462,-4.1586,-4.4466
-9.3249,-4.1366,5.1055,1.0592,-11.999,-4.7822,-6.4563,3.5621,-7.6353,2.7306,26.867,38.144,2.1893,7.9198,-12.575,-7.3173,38.637,43.665,-1420.6,107.79,-51.005,1.4737,-4.1275,-3.702
-9.3288,-4.1389,5.1023,1.0391,-11.983,-4.7776,-6.4543,3.5997,-7.6046,2.7372,26.834,38.209,2.1922,7.96,-12.541,-7.3194,38.591,43.724,-1313.7,98.145,-47.256,1.2914,-4.122,-3.932
-9.3309,-4.1325,5.1138,1.0004,-11.995,-4.7669,-6.454,3.5725,-7.618,2.7012,26.853,38.18,2.1959,7.9271,-12.566,-7.3,38.622,43.679,-1327.8,87.573,-45.641,1.1682,-4.0905,-4.2685
-9.3325,-4.1369,5.1272,1.0031,-11.997,-4.7668,-6.4626,3.5531,-7.6608,2.694,26.934,38.157,2.1884,7.9121,-12.622,-7.3132,38.704,43.655,-1387.2,106.6,-47.594,1.5391,-4.0786,-3.5208
-9.3312,-4.1429,5.121,1.0186,-11.992,-4.7765,-6.472,3.5832,-7.676,2.7076,26.957,38.189,2.1754,7.9469,-12.632,-7.3415,38.723,43.697,-1280,107.67,-20.196,1.3486,-4.0858,-4.2953
-9.3301,-4.1506,5.1181,0.9894,-11.996,-4.7789,-6.4722,3.5458,-7.7282,2.663,27.022,38.145,2.1772,7.9171,-12.68,-7.3355,38.791,43.651,-1379.3,94.284,-46.016,1.4001,-4.0588,-3.3818
-9.3262,-4.1535,5.1152,0.98512,-11.991,-4.7824,-6.4716,3.5503,-7.734,2.6728,27.032,38.147,2.1735,7.9241,-12.684,-7.3254,38.797,43.656,-1293.1,50.829,-42.355,0.93138,-4.0611,-3.8644
-9.3227,-4.164,5.1068,0.95307,-11.985,-4.785,-6.4658,3.5337,-7.7382,2.635,27.022,38.139,2.1776,7.9179,-12.679,-7.3192,38.78,43.646,-1303.6,57.3,-45.991,0.94028,-4.0344,-4.1655
-9.3182,-4.1751,5.1219,0.94391,-11.993,-4.7879,-6.4672,3.5114,-7.7855,2.6296,27.103,38.115,2.1705,7.9068,-12.741,-7.3237,38.868,43.623,-1346.7,83.074,-51.374,1.3024,-4.0177,-3.363
-9.3124,-4.1723,5.1205,0.94783,-12.002,-4.7867,-6.4594,3.5422,-7.7727,2.6774,27.074,38.157,2.1703,7.9348,-12.727,-7.3017,38.853,43.665,-1200.1,55.374,-35.37,0.90065,-3.8527,-4.4785
